0,truckWarB,,armorBundle,,,,gasMask,,,,tomaStrike,,,,precisionAirstrike,,,,uavStreak,,,,scramblerDrone,,,,ammoDrop,,,,reviveToken,,,,teamReviver,,,,armorDrop,,,,supplyDrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,truckWar,,vehicleRefillTrophy,,,,vehicleRepair,,,,vehicleReplace,,,,armorBundle,,,,gasMask,,,,tomaStrike,,,,precisionAirstrike,,,,uavStreak,,,,scramblerDrone,,,,ammoDrop,,,,reviveToken,,,,teamReviver,,,,armorDrop,,,,supplyDrop,,,,vehicleUpgradeArmor,,,,vehicleUpgradeTrophy,,,,vehicleUpgradeUAV,,,,vehicleUpgradeBarrel,,,,vehicleUpgradeBarrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,core,,armor,100,,,armor_plate_instant,,,,assaultDrone,300,,,uavStreak,400,,,airdrop,400,,,scramblerDrone,500,,,clusterSpike,750,,,precisionAirstrike,800,,,cruisePredator,800,,,airdropMultiple,800,,,fuelAirstrike,1000,,,pacSentry,1000,,,directionalUAV,1250,,,hoverJet,1500,,,autoDrone,1500,,,chopperGunner,2250,,,gunshipStreak,2500,,,juggStreak,2750,,,cranked,300,,,specialty_strategist,,,,specialty_surveillance,,,specialty_guerrilla,,,specialty_tune_up,,,specialty_restock,,,specialty_hustle,,,specialty_tactical_recon,,,specialty_tac_resist,,,specialty_heavy_metal,,,specialty_scavenger_plus,,,specialty_extra_shrapnel,,,specialty_covert_ops,,,specialty_eod,,,specialty_huntmaster,,,specialty_warhead,,,specialty_quick_fix,,,specialty_hardline,,,specialty_third_person,,,specialty_extra_shrapnel,,,specialty_covert_ops,,,super_tac_cover,,,super_recon_drone,,,super_ammo_drop,,,super_trophy,,,super_deadsilence,,,super_tac_insert,,,super_tac_camera,,,super_suppression_rounds,,,super_sonar_pulse,,,super_emp_pulse,,,super_battlerage,,,super_stimpistol,,,super_sound_veil,,,super_blastshield_drop,,,super_weapon_drop,,,super_armor_drop,,,,0
81,br_shopInventory_48,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,brloot_offhand_frag,10,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,br_sv_exfil,,,,specialty_specialist_wz,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
82,br_shopInventory_49,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,brloot_offhand_frag,10,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,br_sv_exfil,,,,specialty_specialist_wz,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
83,br_shopInventory_50,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,brloot_offhand_frag,10,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,br_sv_exfil,,,,specialty_specialist_wz,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
84,br_shopInventory_51,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,brloot_offhand_frag,10,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,br_sv_exfil,,,,specialty_specialist_wz,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
85,br_shopInventory_52,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,brloot_offhand_frag,10,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,br_sv_exfil,,,,specialty_specialist_wz,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
86,br_shopInventory_53,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,brloot_offhand_frag,10,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,br_sv_exfil,,,,specialty_specialist_wz,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
87,br_shopInventory_54,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,brloot_offhand_frag,10,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,br_sv_exfil,,,,specialty_specialist_wz,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
88,br_shopInventory_55,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,brloot_offhand_frag,10,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,br_sv_exfil,,,,specialty_specialist_wz,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
89,br_shopInventory_56,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,brloot_offhand_frag,10,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,br_sv_exfil,,,,specialty_specialist_wz,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
90,br_shopInventory_57,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,brloot_offhand_frag,10,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,br_sv_exfil,,,,specialty_specialist_wz,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
91,br_shopInventory_58,,teamReviver,300,,,brloot_armor_plate,30,,,brloot_equip_gasmask,300,,,super_armor_drop,200,,,super_ammo_drop,200,,,uavStreak,600,,,wz_item_killstreak_supply_sweep,200,,,super_rallying_cry,300,,,supplyDropBR,2000,,,tomaStrike,400,2,,precisionAirstrike,600,2,,brloot_self_revive,400,2,,super_redeploy_drone_beacon,200,2,,brloot_killstreak_airdrop,300,2,,brloot_killstreak_napalm_strike,400,2,,brloot_gulag_token,400,2,,wz_item_perk_specialist,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
92,br_shopInventory_59,,teamReviver,300,,,brloot_armor_plate,50,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,scramblerDrone,300,2,,super_stimpistol,350,2,,brloot_self_revive,400,2,,brloot_equip_gasmask_durable,350,2,,br_sv_exfil,,,,wz_item_perk_specialist,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
93,br_shopInventory_60,,teamReviver,300,,,brloot_armor_plate,30,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,super_trophy,200,2,,super_sonar_pulse,200,2,,airdrop,750,2,,wz_item_killstreak_supply_sweep,200,2,,super_redeploy_drone_beacon,400,2,,brloot_self_revive,400,2,,super_rallying_cry,200,2,,brloot_perk_specialist,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
94,br_shopInventory_ResOG,,teamReviver,300,,,brloot_armor_plate,30,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,brloot_self_revive,400,,,tomaStrike,400,,,uavStreak,600,,,precisionAirstrike,600,,,supplyDropBR,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
96,dmzContraband1,,brloot_weapon_lm_ahotel_unco,300,,,brloot_weapon_ar_golf3_rare,600,,,brloot_weapon_sh_mviktor_rare,650,,,brloot_weapon_sm_alpha57_rare,650,,,brloot_weapon_dm_sbeta_epic,1100,,,brloot_weapon_pi_decho_lege,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
97,dmzContraband2,,brloot_weapon_dm_scromeo_unco,300,,,brloot_weapon_br_soscar14_rare,600,,,brloot_weapon_ar_mike16_rare,650,,,brloot_weapon_sh_mike1014_epic,1100,,,brloot_weapon_sm_aviktor_epic,1100,,,brloot_weapon_lm_kilo21_lege,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
98,dmzContraband3,,brloot_weapon_sh_mbravo_unco,300,,,brloot_weapon_sm_victor_rare,600,,,brloot_weapon_lm_rkilo_rare,650,,,brloot_weapon_dm_xmike2010_epic,1100,,,brloot_weapon_ar_mike4_lege,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
99,dmzContraband4,,brloot_weapon_dm_la700_unco,300,,,brloot_weapon_sm_beta_unco,300,,,brloot_weapon_sn_mromeo_rare,650,,,brloot_weapon_lm_slima_epic,1100,,,brloot_weapon_ar_akilo105_epic,1100,,,brloot_weapon_dm_mike14_lege,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
100,dmzContraband5,,brloot_weapon_sn_limax_comm,200,,,brloot_weapon_lm_ahotel_unco,300,,,brloot_weapon_sm_papa90_rare,650,,,brloot_weapon_pi_swhiskey_epic,950,,,brloot_weapon_ar_schotel_epic,1100,,,brloot_weapon_sm_victor_lege,2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
101,dmz5,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,loot_key_fortress,500,,,jltvMgSpawn,1800,1,,directionalUAV,1200,3,,loot_key_civic_center,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
102,dmz6,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,brloot_self_revive,750,,,jltvMgSpawn,1800,1,,assaultDrone,1200,3,,loot_key_embassy,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
103,dmz7,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,loot_key_fortress,500,,,jltvMgSpawn,1800,1,,uavStreak,1200,3,,loot_key_fort,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
104,dmz8,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,brloot_self_revive,750,,,jltvMgSpawn,1800,1,,precisionAirstrike,1200,3,,loot_key_sira_mall,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
105,dmz9,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,loot_key_fortress,500,,,jltvMgSpawn,1800,1,,directionalUAV,1200,3,,loot_key_police_academy,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
106,dmz10,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,brloot_self_revive,750,,,jltvMgSpawn,1800,1,,assaultDrone,1200,3,,loot_key_post_office_stronghold,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
107,dmz11,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,loot_key_fortress,500,,,jltvMgSpawn,1800,1,,uavStreak,1200,3,,loot_key_control_tower,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
108,dmz12,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,brloot_self_revive,750,,,jltvMgSpawn,1800,1,,precisionAirstrike,1200,3,,loot_key_exhume_warehouse,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
109,dmz_bio_lab,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_plate_carrier_2,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
110,dmz_bio_lab2,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_plate_carrier_2,750,,,brloot_self_revive,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
111,dmz_bio_lab3,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_plate_carrier_2,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
112,dmz_bio_lab4,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_plate_carrier_2,750,,,brloot_self_revive,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
113,dmzB21Contraband,,brloot_weapon_pi_decho_lege,2000,,,brloot_weapon_lm_kilo21_lege,2000,,,brloot_weapon_ar_mike4_lege,2000,,,brloot_weapon_dm_mike14_lege,2000,,,brloot_weapon_sm_victor_lege,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
114,dmzB21,,armor,50,,,ammoDrop,100,,,gasMask,200,,,super_stimpistol,750,,,brloot_self_revive,750,,,brloot_backpack_large,1800,,,brloot_plate_carrier_3,2000,,,assaultDrone,1200,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
115,dmz5_b21key,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,loot_key_fortress,500,,,jltvMgSpawn,1800,1,,tomaStrike,1200,3,,loot_key_civic_center,3000,1,,loot_key_gold_door,4000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
116,dmz6_b21key,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,brloot_self_revive,750,,,jltvMgSpawn,1800,1,,tomaStrike,1200,3,,loot_key_embassy,3000,1,,loot_key_gold_door,4000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
117,dmz7_b21key,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,loot_key_fortress,500,,,jltvMgSpawn,1800,1,,uavStreak,1200,3,,loot_key_fort,3000,1,,loot_key_gold_door,4000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
118,dmz8_b21key,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,brloot_self_revive,750,,,jltvMgSpawn,1800,1,,precisionAirstrike,1200,3,,loot_key_sira_mall,3000,1,,loot_key_gold_door,4000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
119,dmz9_b21key,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,loot_key_fortress,500,,,jltvMgSpawn,1800,1,,directionalUAV,1200,3,,loot_key_police_academy,3000,1,,loot_key_gold_door,4000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
120,dmz10_b21key,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,brloot_self_revive,750,,,jltvMgSpawn,1800,1,,assaultDrone,1200,3,,loot_key_post_office_stronghold,3000,1,,loot_key_gold_door,4000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
121,dmz11_b21key,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,loot_key_fortress,500,,,jltvMgSpawn,1800,1,,uavStreak,1200,3,,loot_key_control_tower,3000,1,,loot_key_gold_door,4000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
